Date,Total_Sales,Total_Profit,Total_Quantity,Avg_Discount,Order_Count,Profit_Margin
2016-12-15,14476.84,-361.68000000000006,45,0.19999999999999998,4,-2.4983352720621355
2016-12-16,53198.06,6468.71,56,0.0,5,12.15967273994578
2016-12-17,36352.35,2577.09,67,0.0875,8,7.089197809770208
2016-12-18,32268.059999999998,2876.88,38,0.03333333333333333,6,8.91556542289806
2016-12-19,16339.240000000002,504.48,45,0.09285714285714286,7,3.0875365072059653
2016-12-20,49843.33,2398.14,44,0.11666666666666665,6,4.81135590258516
2016-12-21,50629.47,439.59000000000015,96,0.05384615384615384,13,0.868249262731765
2016-12-22,71964.78,4036.0,50,0.09999999999999999,6,5.608298948457843
2016-12-23,18377.52,-619.13,22,0.075,4,-3.368952938154876
2016-12-24,63928.48,12090.94,75,0.06666666666666668,9,18.91322928372456
2016-12-25,30209.78,539.55,60,0.037500000000000006,8,1.7860110202722428
2016-12-26,36473.630000000005,3627.29,28,0.05,5,9.944965719068815
2016-12-27,9727.83,266.21000000000004,30,0.0,3,2.7365815397678626
2016-12-28,62533.95,-7478.6,67,0.04375,8,-11.959263727942982
2016-12-29,67403.01000000001,5688.929999999999,70,0.12857142857142856,7,8.440172033860206
2016-12-30,22242.98,393.69000000000005,31,0.15,4,1.7699516881281199
2016-12-31,21558.56,-2685.6800000000003,36,0.075,4,-12.457603847381273
2017-01-01,39461.83,-1211.6199999999997,32,0.0,3,-3.0703593827250275
2017-01-02,63116.92,-3459.58,60,0.04375,8,-5.481224368996459
2017-01-03,56546.91,3122.9900000000007,48,0.016666666666666666,6,5.522830513639031
2017-01-04,18331.11,-1308.1899999999998,32,0.0,6,-7.136447274605846
2017-01-05,61464.67,-4575.1900000000005,54,0.06000000000000001,5,-7.443609475166792
2017-01-06,69267.53,3389.36,87,0.029166666666666664,12,4.893144017117399
2017-01-07,29191.32,3037.38,52,0.028571428571428574,7,10.405079318098668
2017-01-08,29980.030000000002,2253.46,27,0.025,4,7.5165368413573965
2017-01-09,26464.43,-3188.86,40,0.05714285714285715,7,-12.049607718737944
2017-01-10,16506.27,-1332.56,44,0.08,5,-8.073053451809525
2017-01-11,42180.86,813.7,48,0.08888888888888889,9,1.9290739923273257
2017-01-12,39683.12,5992.69,46,0.05000000000000001,6,15.101357957741223
2017-01-13,45725.35,10148.08,31,0.13,5,22.193553466512558
2017-01-14,38532.05,-1600.74,63,0.125,6,-4.154307907313521
2017-01-15,53967.75,3856.3900000000003,75,0.075,8,7.145730552042656
2017-01-16,46367.11,7075.32,59,0.075,8,15.259350863144155
2017-01-17,44343.69,11199.74,38,0.09999999999999999,6,25.256671242289485
2017-01-18,16258.23,-223.37999999999997,22,0.0375,4,-1.373950300863009
2017-01-19,29793.1,4530.09,56,0.03571428571428571,7,15.2051649543015
2017-01-20,38613.06,2713.5399999999995,46,0.03333333333333333,6,7.02751866855411
2017-01-21,87553.44,6736.0,74,0.014285714285714287,7,7.693586911033992
2017-01-22,25389.379999999997,3345.79,23,0.06999999999999999,5,13.177911394449177
2017-01-23,31829.97,500.77,24,0.025,4,1.5732656989623302
2017-01-24,30064.92,128.41999999999985,55,0.022222222222222223,9,0.4271423306631112
2017-01-25,38082.23,1424.56,59,0.05,8,3.7407473249334395
2017-01-26,50800.94,-2708.9700000000003,57,0.05000000000000001,6,-5.332519437632453
2017-01-27,55073.18,1412.2900000000002,51,0.03571428571428571,7,2.564387965249147
2017-01-28,33670.89,4625.460000000001,55,0.03333333333333333,6,13.737266820092966
2017-01-29,46845.78,-1386.7699999999998,90,0.019230769230769232,13,-2.9602879917892277
2017-01-30,57721.64,6223.719999999999,42,0.014285714285714287,7,10.782299324828609
2017-01-31,43840.18,-1014.2800000000001,51,0.03571428571428571,7,-2.313585391300857
2017-02-01,31024.239999999998,5655.54,38,0.03333333333333333,6,18.229423186514804
2017-02-02,30848.71,-1640.72,29,0.024999999999999998,6,-5.318601653035087
2017-02-03,56112.08,1998.89,83,0.05454545454545456,11,3.562316706135292
2017-02-04,28868.64,-2329.28,39,0.049999999999999996,6,-8.068547738999829
2017-02-05,9192.46,2076.7799999999997,37,0.05,5,22.592211442856428
2017-02-06,25452.17,-2081.05,31,0.041666666666666664,6,-8.176316596973855
2017-02-07,29671.82,4702.009999999999,51,0.11666666666666665,6,15.846719210348404
2017-02-08,40124.799999999996,-1461.25,25,0.0,5,-3.641762700374831
2017-02-09,22805.59,-4042.96,33,0.07500000000000001,4,-17.727934247699796
2017-02-10,27666.14,-1344.7099999999998,43,0.13,5,-4.860490115354002
2017-02-11,13719.41,33.290000000000006,38,0.10833333333333334,6,0.24264891857594464
2017-02-12,12500.58,-21.389999999999986,26,0.06000000000000001,5,-0.1711120604003973
2017-02-13,61771.61,8091.89,66,0.05416666666666667,12,13.099690942165825
2017-02-14,50655.39,-7891.96,62,0.05,9,-15.579704351303977
2017-02-15,9672.98,687.96,16,0.06666666666666667,3,7.112182595229186
2017-02-16,68901.04000000001,6326.889999999999,70,0.11666666666666664,9,9.182575473461647
2017-02-17,57871.89,8344.83,67,0.0,8,14.419487595791324
2017-02-18,58169.55,6992.9,75,0.08499999999999999,10,12.02158173821183
2017-02-19,66424.49,7571.24,86,0.1125,8,11.398265910660358
2017-02-20,186387.40000000002,5495.639999999999,64,0.05500000000000001,10,2.9485040297788365
2017-02-21,49752.58,-3387.6,73,0.025,10,-6.808893126748401
2017-02-22,34254.1,3425.0899999999997,51,0.08,5,9.999065805261267
2017-02-23,44217.340000000004,5182.79,41,0.014285714285714287,7,11.7211709252524
2017-02-24,16026.22,3300.75,46,0.041666666666666664,6,20.595935910027443
2017-02-25,31637.239999999998,-1635.13,40,0.07999999999999999,5,-5.168371197993252
2017-02-26,11225.85,1111.77,23,0.08,5,9.903659856491934
2017-02-27,74883.25,5555.13,52,0.025,8,7.418387957253458
2017-02-28,85896.48999999999,18103.65,77,0.06000000000000001,10,21.076123133785796
2017-03-01,13942.51,108.39999999999998,11,0.0875,4,0.7774783736931153
2017-03-02,37766.46,5047.2,59,0.05625,8,13.364239062914555
2017-03-03,11298.89,-398.03000000000003,30,0.0625,4,-3.522735419142943
2017-03-04,15557.73,-2141.1400000000003,25,0.0375,4,-13.762547621021836
2017-03-05,8066.120000000001,-400.84000000000003,31,0.06,5,-4.969427680222957
2017-03-06,45087.22,-1457.5200000000002,54,0.05555555555555555,9,-3.2326677049505386
2017-03-07,34949.37,-881.54,36,0.1,4,-2.5223344512361736
2017-03-08,66434.95,-2580.13,71,0.08125,8,-3.8836937485465106
2017-03-09,65423.55,7418.710000000001,59,0.08333333333333333,6,11.339510008246268
2017-03-10,26992.14,1841.9499999999998,17,0.0,3,6.824023586125443
2017-03-11,36737.270000000004,1846.2900000000002,60,0.09999999999999999,6,5.025659228353114
2017-03-12,36403.77,633.69,50,0.06666666666666667,6,1.7407263038965473
2017-03-13,24120.61,42.59999999999991,67,0.0875,8,0.17661244885597796
2017-03-14,51644.4,4629.81,68,0.03333333333333334,9,8.964786114273766
2017-03-15,35055.090000000004,6044.75,63,0.041666666666666664,6,17.24357290196659
2017-03-16,23532.42,736.8599999999999,55,0.0625,8,3.1312546690905565
2017-03-17,8543.8,-123.24000000000004,16,0.15,4,-1.4424494955406266
2017-03-18,66531.70999999999,-1937.15,68,0.08888888888888889,9,-2.9116191361983637
2017-03-19,9166.72,-1248.19,21,0.02,5,-13.616538958318788
2017-03-20,27384.899999999998,-1334.4399999999998,33,0.11000000000000001,5,-4.872904410824944
2017-03-21,37396.26,9104.269999999999,41,0.042857142857142864,7,24.345402454683963
2017-03-22,157605.33,7752.88,61,0.049999999999999996,6,4.919173736065907
2017-03-23,28704.11,1500.8200000000002,47,0.05714285714285714,7,5.228589215969421
2017-03-24,13791.08,-851.45,35,0.05,5,-6.173918213801965
2017-03-25,24911.7,-2817.6,60,0.042857142857142864,7,-11.310348149664614
2017-03-26,16652.71,-3526.84,31,0.04,5,-21.178775106273996
2017-03-27,104639.96,7816.19,106,0.06153846153846154,13,7.469603390521174
2017-03-28,22683.73,-174.09999999999997,36,0.11666666666666665,6,-0.7675104579361506
2017-03-29,25716.11,1654.36,36,0.13999999999999999,5,6.43316582484676
2017-03-30,139513.97,6990.01,142,0.058823529411764705,17,5.010258112502998
2017-03-31,56765.26,-5332.92,60,0.016666666666666666,6,-9.39468963940269
2017-04-01,95481.9,9748.87,82,0.0125,8,10.210175960051068
2017-04-02,25556.57,1114.13,43,0.13,5,4.359466078585664
2017-04-03,28800.44,7961.64,43,0.05714285714285715,7,27.644160991984844
2017-04-04,35310.270000000004,85.17999999999992,61,0.025,8,0.2412329330815083
2017-04-05,28407.379999999997,2514.5,41,0.11000000000000001,5,8.851573077136997
2017-04-06,25167.47,-675.49,28,0.0,6,-2.683980551084396
2017-04-07,56424.729999999996,632.5700000000002,79,0.04230769230769231,13,1.121086445606386
2017-04-08,16850.65,3114.1699999999996,25,0.06000000000000001,5,18.481008151020877
2017-04-09,21650.87,5036.0599999999995,36,0.1,4,23.260312403150543
2017-04-10,10091.93,1755.1499999999999,28,0.075,6,17.391618847930967
2017-04-11,24071.09,1771.55,53,0.061111111111111116,9,7.359658411812677
2017-04-12,25956.7,4473.59,19,0.0,3,17.23481798533712
2017-04-13,46447.979999999996,6789.719999999999,49,0.02,5,14.61790157505235
2017-04-14,52319.909999999996,6915.03,47,0.014285714285714287,7,13.216823194076596
2017-04-15,12790.560000000001,540.1399999999999,31,0.075,6,4.2229581816589725
2017-04-16,26062.16,-673.0899999999999,55,0.014285714285714287,7,-2.582633212289388
2017-04-17,60455.95,4681.54,46,0.11000000000000001,5,7.743720841372934
2017-04-18,16467.72,1149.8999999999999,27,0.025,4,6.98275171061932
2017-04-19,78781.5,4853.929999999999,84,0.07727272727272728,11,6.161256132467647
2017-04-20,20130.129999999997,2081.4300000000003,31,0.1,5,10.339873612341304
2017-04-21,52767.3,-1803.2400000000002,71,0.03333333333333333,6,-3.417343695811611
2017-04-22,22092.28,-1116.0900000000004,47,0.03333333333333333,6,-5.05194574756431
2017-04-23,43177.3,-385.02,64,0.037500000000000006,8,-0.8917185650793356
2017-04-24,44610.1,388.7900000000001,59,0.08571428571428572,7,0.8715290931874173
2017-04-25,27458.35,-3139.27,46,0.02,5,-11.432842832872332
2017-04-26,46092.94,1581.6,46,0.06999999999999999,5,3.4313280949316747
2017-04-27,63564.020000000004,-1322.4899999999998,131,0.061764705882352944,17,-2.0805638158190747
2017-04-28,100020.74,8103.17,77,0.014285714285714287,7,8.101489751025637
2017-04-29,89391.41,-1866.4499999999998,84,0.049999999999999996,12,-2.0879522987723313
2017-04-30,6276.6900000000005,1159.41,24,0.0,3,18.47167854394593
2017-05-01,71675.67,-1604.1400000000006,78,0.071875,16,-2.2380537217161702
2017-05-02,23998.96,4044.06,34,0.0,4,16.850980209142396
2017-05-03,80580.06999999999,4014.14,111,0.0375,12,4.981554371943336
2017-05-04,21025.36,-3485.76,27,0.1,4,-16.578836224445148
2017-05-05,65952.7,6027.9,86,0.06666666666666667,12,9.139731959419402
2017-05-06,56073.6,3488.4700000000003,46,0.041666666666666664,6,6.221234235005422
2017-05-07,49129.5,849.0299999999999,55,0.0,6,1.7281470399658043
2017-05-08,9565.05,1800.67,40,0.05,5,18.825515810163044
2017-05-09,9026.4,823.7400000000001,37,0.025,4,9.125897367721352
2017-05-10,24812.73,-567.44,22,0.06666666666666667,3,-2.2868906404091773
2017-05-11,40865.880000000005,7433.34,77,0.03888888888888889,9,18.189599734546274
2017-05-12,29732.91,6474.13,48,0.06666666666666668,9,21.774289835740934
2017-05-13,73951.75,4920.449999999999,68,0.03125,8,6.653595080576186
2017-05-14,76973.23000000001,4838.780000000001,79,0.030000000000000006,10,6.286315385231983
2017-05-15,11407.519999999999,3155.99,24,0.05,2,27.665873038136247
2017-05-16,70047.5,1559.4800000000002,64,0.05416666666666667,12,2.2263178557407475
2017-05-17,37175.81,8467.03,77,0.07272727272727274,11,22.775643624173895
2017-05-18,12130.17,-18.139999999999986,20,0.11000000000000001,5,-0.1495444828885332
2017-05-19,54113.21,-1468.4099999999996,59,0.05,8,-2.7135887891330044
2017-05-20,37631.79,4831.09,50,0.05000000000000001,6,12.837789539110418
2017-05-21,12048.14,814.7200000000001,57,0.06666666666666667,6,6.7622056184606105
2017-05-22,21825.38,-4129.150000000001,47,0.016666666666666666,6,-18.919029130306093
2017-05-23,43363.56,-2299.12,71,0.042857142857142864,7,-5.301963215197277
2017-05-24,30527.87,-1209.05,69,0.044444444444444446,9,-3.9604793914544314
2017-05-25,19990.5,-2465.36,38,0.02,5,-12.332658012555965
2017-05-26,19619.739999999998,4826.34,28,0.06666666666666667,3,24.59940855485343
2017-05-27,45679.35,5682.04,79,0.0125,8,12.438968593029456
2017-05-28,15723.279999999999,1818.6900000000003,46,0.03571428571428571,7,11.566861367348292
2017-05-29,81240.96,7385.1,93,0.06,10,9.090365254177204
2017-05-30,30623.09,-133.36000000000035,42,0.0,7,-0.43548838474497625
2017-05-31,63610.14,3750.0700000000006,78,0.06666666666666667,9,5.8953965515560895
2017-06-01,30876.26,3973.0299999999997,76,0.02142857142857143,7,12.86758823769459
2017-06-02,43974.869999999995,-427.3000000000002,49,0.0125,8,-0.9716913318902368
2017-06-03,42875.28,5641.27,74,0.09090909090909091,11,13.157395123716977
2017-06-04,34234.8,3182.0600000000004,27,0.10000000000000002,3,9.294811127858203
2017-06-05,26142.09,1514.8600000000001,48,0.01875,8,5.794716489768033
2017-06-06,32605.42,7791.87,24,0.02142857142857143,7,23.89746858037713
2017-06-07,35294.479999999996,307.4899999999999,50,0.04,5,0.8712127222160517
2017-06-08,21607.620000000003,5704.16,31,0.049999999999999996,3,26.39883522572129
2017-06-09,52052.61,2274.81,49,0.01,10,4.370213136286537
2017-06-10,10412.980000000001,-182.20000000000002,21,0.049999999999999996,3,-1.749739267721632
2017-06-11,56800.240000000005,7717.82,48,0.05833333333333333,6,13.587653854983708
2017-06-12,22564.41,2133.04,25,0.05,4,9.45311665583102
2017-06-13,13629.64,2454.05,44,0.02,5,18.005244452531397
2017-06-14,27984.73,-3825.23,35,0.12,5,-13.668990195724598
2017-06-15,17423.04,1090.1399999999999,22,0.0625,4,6.256887431814424
2017-06-16,36410.58,4825.5599999999995,49,0.0,6,13.253180806238184
2017-06-17,58217.76,10559.43,53,0.044444444444444446,9,18.137815676865614
2017-06-18,36141.79,1789.13,39,0.06666666666666667,6,4.95030821661019
2017-06-19,19071.42,-39.69999999999999,26,0.09999999999999999,3,-0.20816488756474344
2017-06-20,25034.47,1077.33,64,0.044444444444444446,9,4.303386490706614
2017-06-21,35118.7,3463.94,87,0.05833333333333333,12,9.863520005011576
2017-06-22,40156.14,4076.65,56,0.025,10,10.15199668095589
2017-06-23,58514.2,-8157.89,54,0.06666666666666667,6,-13.941726965420361
2017-06-24,45720.48,3143.79,52,0.06666666666666667,6,6.87610891224239
2017-06-25,36404.2,-1629.38,43,0.03,5,-4.475802242598382
2017-06-26,46791.55,-6012.86,76,0.075,10,-12.850311648150145
2017-06-27,51513.19,4737.5199999999995,50,0.1,8,9.19671253129538
2017-06-28,29106.13,-2561.76,25,0.03571428571428571,7,-8.801444918991292
2017-06-29,43133.759999999995,5237.64,48,0.04285714285714286,7,12.142785604593714
2017-06-30,16104.93,2910.28,26,0.10833333333333332,6,18.0707398293566
2017-07-01,32973.670000000006,2349.54,38,0.016666666666666666,6,7.125503469889763
2017-07-02,12974.49,-724.41,20,0.2,2,-5.583340848079577
2017-07-03,35926.01,1560.23,62,0.0642857142857143,7,4.3428980841457205
2017-07-04,71870.72,4293.31,80,0.025,8,5.973656587828813
2017-07-05,21941.37,-1289.6,54,0.02142857142857143,7,-5.877481670469984
2017-07-06,10509.73,1820.46,29,0.08,5,17.3216628781139
2017-07-07,50684.6,2430.72,52,0.08571428571428572,7,4.795776231833733
2017-07-08,36468.11,108.12,51,0.028571428571428574,7,0.29647821068873603
2017-07-09,43317.29,-550.4900000000001,39,0.025,4,-1.2708320395851174
2017-07-10,60710.020000000004,4828.65,80,0.06,10,7.953629400879787
2017-07-11,12457.019999999999,-1645.8,19,0.025,4,-13.211827547840496
2017-07-12,87384.33,12426.49,92,0.05909090909090909,11,14.220501547588679
2017-07-13,19156.62,3369.2000000000003,48,0.02,5,17.587653771907572
2017-07-14,55116.93,8103.37,101,0.06923076923076923,13,14.702143243464395
2017-07-15,18172.309999999998,-893.52,55,0.041666666666666664,6,-4.916931309228161
2017-07-16,12045.560000000001,746.61,31,0.1,4,6.198217434473781
2017-07-17,11698.11,325.53999999999996,15,0.05,4,2.7828426985213848
2017-07-18,65417.7,4979.3099999999995,51,0.0,7,7.611563842813183
2017-07-19,16382.37,2942.05,25,0.05,4,17.95863480070344
2017-07-20,45195.95,-2243.0899999999997,60,0.04444444444444444,9,-4.9630331921333655
2017-07-21,19050.43,-475.61999999999995,66,0.028571428571428574,7,-2.496636558859826
2017-07-22,51518.29,-756.9799999999998,57,0.03333333333333333,6,-1.4693422471902693
2017-07-23,5358.15,686.12,14,0.1125,4,12.805165962132453
2017-07-24,43428.119999999995,6361.43,49,0.037500000000000006,8,14.648181869258906
2017-07-25,15705.380000000001,1775.83,38,0.025,4,11.30714443076194
2017-07-26,32968.54,1424.83,48,0.05833333333333333,6,4.321786770054118
2017-07-27,46011.11,-7717.18,50,0.028571428571428574,7,-16.772427355045334
2017-07-28,11953.92,1310.35,36,0.03333333333333333,6,10.961676169825463
2017-07-29,25629.85,3451.8599999999997,32,0.0,5,13.468124081881086
2017-07-30,48945.92,415.21000000000004,16,0.16666666666666666,3,0.8483035971128953
2017-07-31,10066.93,-670.94,30,0.18,5,-6.664792543506312
2017-08-01,68882.84,-1741.94,63,0.06875,8,-2.52884462951876
2017-08-02,69603.79,10794.63,54,0.06428571428571428,7,15.508681351978105
2017-08-03,62396.17999999999,14641.57,49,0.07142857142857142,7,23.465490996403947
2017-08-04,8605.289999999999,596.0999999999999,26,0.08333333333333333,9,6.927134355727698
2017-08-05,78419.08,-1980.7100000000003,102,0.075,12,-2.525801118809351
2017-08-06,48808.869999999995,5316.59,83,0.027777777777777776,9,10.89267176232517
2017-08-07,45582.11,-1899.92,31,0.15,4,-4.1681264864658525
2017-08-08,19673.86,3642.95,45,0.06666666666666667,9,18.516701857185115
2017-08-09,48429.270000000004,-6863.22,55,0.049999999999999996,7,-14.171636285246505
2017-08-10,48213.72,-5168.889999999999,75,0.05454545454545454,11,-10.720786531302707
2017-08-11,22036.66,-472.02,42,0.08125,8,-2.141976143390151
2017-08-12,83222.32,7993.45,73,0.049999999999999996,7,9.604935310623398
2017-08-13,48567.16,9994.009999999998,69,0.045,10,20.57771135886883
2017-08-14,41479.49,3835.54,39,0.0125,8,9.246835002069698
2017-08-15,37461.04,-796.3500000000003,22,0.05,4,-2.1258085733871783
2017-08-16,12280.77,174.43999999999994,43,0.04,5,1.4204321064558652
2017-08-17,33870.21,1240.27,84,0.03636363636363637,11,3.6618314442101187
2017-08-18,22356.78,-909.4400000000002,69,0.0125,8,-4.067848768919317
2017-08-19,45623.0,-2222.31,56,0.03571428571428571,7,-4.87102996295728
2017-08-20,35168.24,5845.11,31,0.016666666666666666,6,16.62042229011176
2017-08-21,8402.210000000001,2224.75,24,0.0,4,26.47815277171125
2017-08-22,52887.73,10852.820000000002,48,0.041666666666666664,6,20.520487455218824
2017-08-23,17769.69,88.85000000000002,42,0.05714285714285714,7,0.5000087227182919
2017-08-24,33623.68,2987.07,51,0.05625,8,8.88382830195862
2017-08-25,14954.31,2196.67,24,0.2,4,14.689210000327666
2017-08-26,44488.270000000004,4580.98,79,0.1,8,10.297051335104735
2017-08-27,19184.190000000002,543.11,26,0.025,4,2.8310290921847625
2017-08-28,42796.520000000004,11285.72,54,0.05000000000000001,6,26.37064882845614
2017-08-29,64579.94,-5966.18,64,0.09999999999999999,7,-9.238441534631342
2017-08-30,20255.019999999997,4885.610000000001,19,0.15,4,24.120489636643168
2017-08-31,83179.68000000001,10474.8,81,0.045454545454545456,11,12.59297943920919
2017-09-01,47419.25,-1149.7000000000003,49,0.041666666666666664,6,-2.424542775349674
2017-09-02,32436.85,7099.17,47,0.075,8,21.88612642719623
2017-09-03,65679.28,1157.5799999999997,53,0.05000000000000001,6,1.7624736446562748
2017-09-04,55156.47,2317.65,44,0.0,8,4.2019549111826775
2017-09-05,21092.75,-4078.48,21,0.049999999999999996,3,-19.335932962747865
2017-09-06,12871.17,-1058.63,42,0.0,6,-8.224815615052867
2017-09-07,21791.46,3017.84,35,0.041666666666666664,6,13.848727896157486
2017-09-08,18680.58,3192.56,42,0.03333333333333333,3,17.090261651404827
2017-09-09,25116.77,2591.6800000000003,57,0.09999999999999999,6,10.31852423699385
2017-09-10,40637.98,-5494.799999999999,61,0.045,10,-13.521341365884817
2017-09-11,60601.92,-2628.31,74,0.05500000000000001,10,-4.3370078043731946
2017-09-12,50372.3,6471.460000000001,72,0.1111111111111111,9,12.8472593071986
2017-09-13,35437.67,1114.54,54,0.0625,8,3.1450713322856725
2017-09-14,13397.710000000001,2638.22,41,0.06666666666666667,6,19.691574157076094
2017-09-15,2346.73,-82.77999999999999,18,0.13333333333333333,3,-3.527461616802955
2017-09-16,28574.74,4584.5199999999995,42,0.042857142857142864,7,16.04396050497747
2017-09-17,29679.51,4873.6,40,0.04375,8,16.42075627259345
2017-09-18,42959.6,10477.859999999999,41,0.024999999999999998,6,24.390031564539704
2017-09-19,39904.909999999996,1572.6600000000003,73,0.0375,12,3.9410187869111857
2017-09-20,48681.74,5179.34,69,0.025,8,10.639184219791652
2017-09-21,29663.07,-1972.92,76,0.1,10,-6.651098487108718
2017-09-22,18543.09,4849.03,44,0.02,5,26.150064525383847
2017-09-23,12262.68,814.29,26,0.06,5,6.640391822994647
2017-09-24,80284.29,15628.330000000002,100,0.07272727272727274,11,19.46623679427196
2017-09-25,16588.86,301.8899999999999,36,0.04,5,1.8198357210802905
2017-09-26,26640.83,4759.75,53,0.044444444444444446,9,17.86637278192909
2017-09-27,88482.22,2744.82,70,0.0,8,3.102114752545766
2017-09-28,128330.98,12768.58,108,0.06538461538461539,13,9.94972531184598
2017-09-29,35347.98,4981.0,37,0.075,4,14.091328556822766
2017-09-30,44509.25,5667.65,35,0.03,5,12.73364525351472
2017-10-01,12620.86,-124.46000000000004,33,0.07500000000000001,4,-0.9861451596800854
2017-10-02,71350.8,1143.8300000000006,78,0.044444444444444446,9,1.6031074634061573
2017-10-03,27179.51,415.09000000000015,44,0.03571428571428571,7,1.5272166422426312
2017-10-04,52165.74,2274.850000000001,47,0.10000000000000002,6,4.360812287911569
2017-10-05,35253.56,-2231.4300000000003,93,0.041666666666666664,12,-6.329658621710831
2017-10-06,48188.04,-7136.69,38,0.05,5,-14.810085656108859
2017-10-07,94642.44,-2433.43,95,0.030000000000000006,10,-2.571182653363544
2017-10-08,41136.909999999996,30.009999999999764,29,0.075,6,0.07295151726272044
2017-10-09,29942.97,-1152.69,39,0.05000000000000001,6,-3.849618124053826
2017-10-10,78811.16,-3489.3999999999996,81,0.018181818181818184,11,-4.427545540504669
2017-10-11,77721.32,7195.19,91,0.045454545454545456,11,9.257678588063094
2017-10-12,59108.25,8272.58,88,0.022222222222222223,9,13.995643586132223
2017-10-13,3072.04,-297.87,12,0.1,1,-9.696162810380073
2017-10-14,27153.92,-1313.3799999999999,71,0.05625,8,-4.836797044404639
2017-10-15,26273.920000000002,-12.970000000000084,39,0.06,5,-0.04936454095924812
2017-10-16,14676.82,-750.0699999999999,48,0.014285714285714287,7,-5.110575724169132
2017-10-17,2881.05,396.43,9,0.075,2,13.75991392027212
2017-10-18,23120.24,-1811.29,33,0.06666666666666667,3,-7.834217983896361
2017-10-19,73117.17,10753.7,65,0.061111111111111116,9,14.707489362621667
2017-10-20,28883.89,3349.65,48,0.0625,8,11.596949025910291
2017-10-21,21464.81,1627.0300000000002,54,0.016666666666666666,6,7.579987896468686
2017-10-22,50573.479999999996,-708.5400000000003,63,0.02142857142857143,7,-1.401010964639966
2017-10-23,64758.92,3414.21,64,0.01,10,5.2721848974627745
2017-10-24,13634.35,184.5,18,0.03333333333333333,3,1.3531998225071236
2017-10-25,60087.43,-807.8599999999997,59,0.05555555555555555,9,-1.344474210329847
2017-10-26,86836.48,5975.0199999999995,85,0.016666666666666666,12,6.880771767810026
2017-10-27,47365.76,-2624.85,59,0.037500000000000006,8,-5.541661318218054
2017-10-28,50706.880000000005,691.2800000000003,52,0.0,7,1.3632864021608118
2017-10-29,46517.8,1005.7600000000002,86,0.06875,8,2.162097089716195
2017-10-30,21407.72,2351.55,43,0.06000000000000001,5,10.98458873714716
2017-10-31,96551.22,-14856.989999999998,65,0.06,10,-15.387677131371305
2017-11-01,82612.81,3375.16,56,0.061111111111111116,9,4.085516519774597
2017-11-02,48452.58,11734.03,58,0.04,10,24.217554565721784
2017-11-03,71635.86,-1013.0800000000002,95,0.0,11,-1.414207912070854
2017-11-04,37165.58,1040.6399999999994,63,0.0,8,2.8000101168877207
2017-11-05,72891.24,3750.4800000000005,47,0.08,5,5.145309642146299
2017-11-06,13812.97,4735.49,17,0.0375,4,34.28292394756522
2017-11-07,18530.88,-1484.6100000000001,38,0.08,5,-8.011546132725483
2017-11-08,59024.350000000006,4317.88,87,0.1111111111111111,9,7.315421516713016
2017-11-09,58742.48,13948.61,59,0.09375,8,23.74535429896729
2017-11-10,43165.91,883.4799999999999,55,0.05714285714285714,7,2.0467076913240096
2017-11-11,17215.15,1474.1999999999998,43,0.125,6,8.563387481375415
2017-11-12,32019.42,3786.59,58,0.025,8,11.825916896683326
2017-11-13,45327.83,3579.5499999999997,64,0.0625,8,7.897024852061084
2017-11-14,75171.49,7893.099999999999,61,0.03125,8,10.500124448777056
2017-11-15,17868.309999999998,-331.21000000000004,30,0.15,5,-1.8536168221840794
2017-11-16,13795.779999999999,-879.96,26,0.125,4,-6.378472257458441
2017-11-17,16593.53,-2686.19,47,0.05625,8,-16.188176958127656
2017-11-18,58889.61,8416.5,44,0.15,5,14.2919948017995
2017-11-19,39186.25,9368.12,41,0.125,8,23.906650929854223
2017-11-20,3798.11,-359.74,17,0.125,2,-9.4715529566021
2017-11-21,35598.3,1655.07,58,0.06363636363636364,11,4.649295050606349
2017-11-22,22210.8,-2301.1899999999996,46,0.0375,8,-10.360680389720315
2017-11-23,27595.66,-1340.7799999999997,41,0.03,5,-4.858662557808002
2017-11-24,4769.45,-1032.5900000000001,6,0.03333333333333333,3,-21.650085439620923
2017-11-25,39486.24,3626.78,51,0.08571428571428572,7,9.184921126954606
2017-11-26,78431.33,3887.5200000000004,65,0.0,7,4.956590688950449
2017-11-27,54408.34,5235.55,81,0.03888888888888889,9,9.622697549677127
2017-11-28,16148.210000000001,4555.9800000000005,34,0.02,5,28.213529549095533
2017-11-29,71056.54000000001,3629.9900000000002,61,0.0375,8,5.1085938043141415
2017-11-30,49739.27,5987.33,53,0.05,9,12.037430384482924
2017-12-01,19237.92,-465.35000000000025,57,0.08125,8,-2.4189205485832166
2017-12-02,42478.13,-66.75,49,0.03571428571428571,7,-0.15713968576300325
2017-12-03,12104.49,-1870.67,10,0.0,1,-15.454347932048357
2017-12-04,37996.49,6775.049999999999,69,0.030000000000000006,10,17.830725943370034
2017-12-05,18597.08,1862.74,64,0.042857142857142864,7,10.016303634764165
2017-12-06,26503.81,2422.3,25,0.05,4,9.13944070682668
2017-12-07,37044.409999999996,3202.95,65,0.01,10,8.646243792248278
2017-12-08,10229.59,477.1000000000001,34,0.05,5,4.663921036913504
2017-12-09,73494.09,9653.06,84,0.01875,8,13.134471084681776
2017-12-10,31484.319999999996,6539.14,27,0.024999999999999998,6,20.76951320530347
