Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Order_Year,Order_Month,Order_Month_Name,Order_Quarter,Order_DayOfWeek,Shipping_Days,Sales_Capped,Profit_Capped,Profit_Margin,Year,Month,Month_Name,Quarter,Day_of_Week,Is_Weekend,Sales_Category,Profit_Status,Discount_Category
CA-19336,2016-03-24,2016-03-25,Standard Class,Customer_382,Consumer,United States,City_340,Utah,23487,West,PROD-4627,Office Supplies,Supplies,Supplies Product 132,980.9,7,0.0,-133.3,2016,3,March,1,Thursday,1,980.9,-133.3,-13.58956060760526,2016,3,March,1,Thursday,False,$500-1K,Loss,No Discount
CA-19337,2014-01-10,2014-01-16,First Class,Customer_737,Consumer,United States,City_112,Georgia,60836,South,PROD-2217,Furniture,Tables,Tables Product 75,8039.87,13,0.0,-1731.86,2014,1,January,1,Friday,6,8039.87,-1647.4350000000002,-21.540895561744154,2014,1,January,1,Friday,False,>$5K,Loss,No Discount
CA-19338,2017-04-05,2017-04-08,First Class,Customer_506,Corporate,United States,City_311,South Carolina,52254,South,PROD-5187,Furniture,Tables,Tables Product 114,5754.99,5,0.0,-1367.4,2017,4,April,2,Wednesday,3,5754.99,-1367.4,-23.76024980060782,2017,4,April,2,Wednesday,False,>$5K,Loss,No Discount
CA-19339,2015-02-28,2015-03-01,Standard Class,Customer_568,Consumer,United States,City_333,Illinois,46234,Central,PROD-3681,Furniture,Tables,Tables Product 145,6166.16,8,0.1,-17.06,2015,2,February,1,Saturday,1,6166.16,-17.06,-0.27667138056748447,2015,2,February,1,Saturday,True,>$5K,Loss,Low
CA-19340,2014-08-07,2014-08-10,Standard Class,Customer_614,Consumer,United States,City_117,Virginia,91148,East,PROD-6794,Technology,Machines,Machines Product 161,2617.96,5,0.0,346.67,2014,8,August,3,Thursday,3,2617.96,346.67,13.241989946370456,2014,8,August,3,Thursday,False,$1K-5K,Profitable,No Discount
CA-19341,2017-11-08,2017-11-13,Standard Class,Customer_162,Corporate,United States,City_145,Arkansas,26696,South,PROD-4154,Technology,Machines,Machines Product 188,17150.74,12,0.3,2091.35,2017,11,November,4,Wednesday,5,17150.74,2039.525,12.193934489124082,2017,11,November,4,Wednesday,False,>$5K,Profitable,High
CA-19342,2016-02-22,2016-02-29,Standard Class,Customer_249,Home Office,United States,City_41,Oregon,76918,West,PROD-4753,Office Supplies,Labels,Labels Product 70,292.9,8,0.0,84.73,2016,2,February,1,Monday,7,292.9,84.73,28.927961761693417,2016,2,February,1,Monday,False,$100-500,Profitable,No Discount
CA-19343,2016-12-21,2016-12-23,Second Class,Customer_694,Corporate,United States,City_309,Illinois,61853,Central,PROD-9626,Technology,Phones,Phones Product 29,18178.35,12,0.15,-4300.45,2016,12,December,4,Wednesday,2,18178.35,-1647.4350000000002,-23.65698757037905,2016,12,December,4,Wednesday,False,>$5K,Loss,Medium
CA-19344,2017-08-23,2017-08-28,Standard Class,Customer_487,Corporate,United States,City_70,North Carolina,47235,East,PROD-3933,Office Supplies,Appliances,Appliances Product 140,1934.34,10,0.0,-474.89,2017,8,August,3,Wednesday,5,1934.34,-474.89,-24.550492674503964,2017,8,August,3,Wednesday,False,$1K-5K,Loss,No Discount
CA-19345,2014-11-22,2014-11-28,Standard Class,Customer_499,Home Office,United States,City_212,Utah,23499,West,PROD-1739,Office Supplies,Storage,Storage Product 113,1122.95,6,0.0,-309.34,2014,11,November,4,Saturday,6,1122.95,-309.34,-27.547085800792555,2014,11,November,4,Saturday,True,$1K-5K,Loss,No Discount
CA-19346,2014-10-01,2014-10-03,Same Day,Customer_480,Corporate,United States,City_40,Oregon,25871,West,PROD-6689,Furniture,Bookcases,Bookcases Product 174,20691.35,14,0.3,2175.33,2014,10,October,4,Wednesday,2,18522.31,2039.525,10.51323379093196,2014,10,October,4,Wednesday,False,>$5K,Profitable,High
CA-19347,2017-04-09,2017-04-10,Standard Class,Customer_176,Consumer,United States,City_311,Arkansas,41935,South,PROD-4699,Office Supplies,Appliances,Appliances Product 135,4782.61,10,0.1,912.7,2017,4,April,2,Sunday,1,4782.61,912.7,19.0837220680758,2017,4,April,2,Sunday,True,$1K-5K,Profitable,Low
CA-19348,2017-11-27,2017-12-03,First Class,Customer_445,Corporate,United States,City_298,Idaho,77451,West,PROD-4540,Office Supplies,Storage,Storage Product 4,239.02,5,0.0,29.77,2017,11,November,4,Monday,6,239.02,29.77,12.455024684126851,2017,11,November,4,Monday,False,$100-500,Profitable,No Discount
CA-19349,2015-05-15,2015-05-20,Standard Class,Customer_568,Corporate,United States,City_304,Arizona,14952,West,PROD-7438,Office Supplies,Fasteners,Fasteners Product 43,4731.52,12,0.1,-659.96,2015,5,May,2,Friday,5,4731.52,-659.96,-13.94816042202083,2015,5,May,2,Friday,False,$1K-5K,Loss,Low
CA-19350,2015-11-03,2015-11-07,Second Class,Customer_183,Consumer,United States,City_24,Pennsylvania,99618,East,PROD-5103,Office Supplies,Binders,Binders Product 137,1482.86,8,0.0,-342.8,2015,11,November,4,Tuesday,4,1482.86,-342.8,-23.117489176321435,2015,11,November,4,Tuesday,False,$1K-5K,Loss,No Discount
CA-19351,2017-03-13,2017-03-15,Standard Class,Customer_203,Consumer,United States,City_282,Arizona,94349,West,PROD-7885,Office Supplies,Art,Art Product 188,635.72,12,0.0,-56.61,2017,3,March,1,Monday,2,635.72,-56.61,-8.90486377650538,2017,3,March,1,Monday,False,$500-1K,Loss,No Discount
CA-19352,2015-11-07,2015-11-09,Second Class,Customer_170,Home Office,United States,City_264,Nevada,97428,West,PROD-4301,Technology,Accessories,Accessories Product 124,2907.37,10,0.0,-106.49,2015,11,November,4,Saturday,2,2907.37,-106.49,-3.662760501759322,2015,11,November,4,Saturday,True,$1K-5K,Loss,No Discount
CA-19353,2015-07-11,2015-07-17,Same Day,Customer_266,Consumer,United States,City_173,Illinois,51483,Central,PROD-9148,Furniture,Furnishings,Furnishings Product 176,7521.62,11,0.0,583.98,2015,7,July,3,Saturday,6,7521.62,583.98,7.764018921455751,2015,7,July,3,Saturday,True,>$5K,Profitable,No Discount
CA-19354,2014-08-18,2014-08-19,Standard Class,Customer_321,Consumer,United States,City_202,Massachusetts,90080,East,PROD-1647,Technology,Phones,Phones Product 148,20442.13,9,0.0,-4223.2,2014,8,August,3,Monday,1,18522.31,-1647.4350000000002,-20.659295288700346,2014,8,August,3,Monday,False,>$5K,Loss,No Discount
CA-19355,2015-03-07,2015-03-11,Second Class,Customer_132,Consumer,United States,City_375,Iowa,36986,Central,PROD-4146,Office Supplies,Storage,Storage Product 45,2737.44,6,0.1,850.88,2015,3,March,1,Saturday,4,2737.44,850.88,31.08305570167748,2015,3,March,1,Saturday,True,$1K-5K,Profitable,Low
CA-19356,2017-11-11,2017-11-13,Standard Class,Customer_115,Home Office,United States,City_310,Louisiana,69991,South,PROD-4856,Office Supplies,Envelopes,Envelopes Product 77,1032.65,9,0.0,-265.7,2017,11,November,4,Saturday,2,1032.65,-265.7,-25.729918171694184,2017,11,November,4,Saturday,True,$1K-5K,Loss,No Discount
CA-19357,2014-06-30,2014-07-01,Standard Class,Customer_110,Corporate,United States,City_308,Georgia,52679,South,PROD-1161,Technology,Copiers,Copiers Product 128,11628.17,9,0.15,-2576.29,2014,6,June,2,Monday,1,11628.17,-1647.4350000000002,-22.15559284048995,2014,6,June,2,Monday,False,>$5K,Loss,Medium
CA-19358,2014-02-03,2014-02-09,Standard Class,Customer_516,Home Office,United States,City_75,Montana,89207,West,PROD-5501,Technology,Accessories,Accessories Product 78,19419.03,8,0.0,-1133.7,2014,2,February,1,Monday,6,18522.31,-1133.7,-5.838087690270833,2014,2,February,1,Monday,False,>$5K,Loss,No Discount
CA-19359,2014-08-25,2014-08-30,Standard Class,Customer_586,Consumer,United States,City_166,Illinois,98535,Central,PROD-2047,Office Supplies,Fasteners,Fasteners Product 93,470.82,2,0.0,85.08,2014,8,August,3,Monday,5,470.82,85.08,18.070600229387026,2014,8,August,3,Monday,False,$100-500,Profitable,No Discount
CA-19360,2014-04-12,2014-04-19,Same Day,Customer_372,Consumer,United States,City_182,Mississippi,30292,South,PROD-4971,Technology,Machines,Machines Product 86,7526.34,4,0.0,-460.07,2014,4,April,2,Saturday,7,7526.34,-460.07,-6.112798518270501,2014,4,April,2,Saturday,True,>$5K,Loss,No Discount
CA-19361,2016-10-06,2016-10-13,Standard Class,Customer_153,Consumer,United States,City_377,Mississippi,54167,South,PROD-7712,Furniture,Bookcases,Bookcases Product 29,19203.82,14,0.0,5760.19,2016,10,October,4,Thursday,7,18522.31,2039.525,29.995021823782974,2016,10,October,4,Thursday,False,>$5K,Profitable,No Discount
CA-19362,2016-02-16,2016-02-17,Second Class,Customer_473,Home Office,United States,City_350,Michigan,55401,Central,PROD-4078,Technology,Copiers,Copiers Product 34,7437.95,5,0.0,1282.8,2016,2,February,1,Tuesday,1,7437.95,1282.8,17.246687595372382,2016,2,February,1,Tuesday,False,>$5K,Profitable,No Discount
CA-19363,2015-07-15,2015-07-16,Standard Class,Customer_561,Consumer,United States,City_202,Montana,46513,West,PROD-3832,Furniture,Chairs,Chairs Product 52,2940.86,5,0.0,-434.13,2015,7,July,3,Wednesday,1,2940.86,-434.13,-14.76200839210299,2015,7,July,3,Wednesday,False,$1K-5K,Loss,No Discount
CA-19364,2016-04-07,2016-04-08,Standard Class,Customer_359,Corporate,United States,City_280,North Carolina,21259,South,PROD-1329,Technology,Machines,Machines Product 101,1800.87,1,0.0,-5.54,2016,4,April,2,Thursday,1,1800.87,-5.54,-0.30762909038409214,2016,4,April,2,Thursday,False,$1K-5K,Loss,No Discount
CA-19365,2016-05-05,2016-05-10,Second Class,Customer_183,Consumer,United States,City_182,North Carolina,85890,South,PROD-2638,Furniture,Bookcases,Bookcases Product 44,11030.63,14,0.0,3073.3,2016,5,May,2,Thursday,5,11030.63,2039.525,27.86150927009609,2016,5,May,2,Thursday,False,>$5K,Profitable,No Discount
CA-19366,2016-04-18,2016-04-21,Second Class,Customer_646,Corporate,United States,City_220,North Carolina,83933,East,PROD-8565,Technology,Machines,Machines Product 15,980.48,10,0.0,-274.74,2016,4,April,2,Monday,3,980.48,-274.74,-28.020969321148826,2016,4,April,2,Monday,False,$500-1K,Loss,No Discount
CA-19367,2016-11-04,2016-11-06,Standard Class,Customer_518,Home Office,United States,City_306,Louisiana,68847,South,PROD-8808,Furniture,Furnishings,Furnishings Product 16,4091.62,5,0.0,298.03,2016,11,November,4,Friday,2,4091.62,298.03,7.28391199573763,2016,11,November,4,Friday,False,$1K-5K,Profitable,No Discount
CA-19368,2017-07-09,2017-07-14,Standard Class,Customer_628,Consumer,United States,City_131,Tennessee,98197,South,PROD-5962,Furniture,Chairs,Chairs Product 17,622.53,10,0.0,173.12,2017,7,July,3,Sunday,5,622.53,173.12,27.809101569402277,2017,7,July,3,Sunday,True,$500-1K,Profitable,No Discount
CA-19369,2016-03-30,2016-04-04,First Class,Customer_632,Consumer,United States,City_10,Arizona,68445,West,PROD-7289,Furniture,Tables,Tables Product 184,2615.44,3,0.0,-452.37,2016,3,March,1,Wednesday,5,2615.44,-452.37,-17.2961337289328,2016,3,March,1,Wednesday,False,$1K-5K,Loss,No Discount
CA-19370,2016-04-25,2016-04-29,Second Class,Customer_476,Home Office,United States,City_462,Tennessee,32596,South,PROD-4786,Office Supplies,Fasteners,Fasteners Product 166,2039.92,11,0.1,359.36,2016,4,April,2,Monday,4,2039.92,359.36,17.616377112827955,2016,4,April,2,Monday,False,$1K-5K,Profitable,Low
CA-19371,2017-04-29,2017-05-05,Standard Class,Customer_484,Home Office,United States,City_228,Iowa,87213,Central,PROD-5219,Office Supplies,Paper,Paper Product 123,231.37,2,0.0,19.41,2017,4,April,2,Saturday,6,231.37,19.41,8.38916021956174,2017,4,April,2,Saturday,True,$100-500,Profitable,No Discount
CA-19372,2014-05-10,2014-05-11,Standard Class,Customer_766,Corporate,United States,City_44,Tennessee,39438,South,PROD-7153,Furniture,Tables,Tables Product 107,3624.6,5,0.0,220.45,2014,5,May,2,Saturday,1,3624.6,220.45,6.082050433151244,2014,5,May,2,Saturday,True,$1K-5K,Profitable,No Discount
CA-19373,2015-11-27,2015-11-29,Standard Class,Customer_243,Consumer,United States,City_147,New Mexico,81688,West,PROD-6078,Technology,Phones,Phones Product 142,12105.79,8,0.0,608.47,2015,11,November,4,Friday,2,12105.79,608.47,5.02627255222501,2015,11,November,4,Friday,False,>$5K,Profitable,No Discount
CA-19374,2016-05-30,2016-06-01,Standard Class,Customer_463,Consumer,United States,City_17,Louisiana,74599,South,PROD-7026,Furniture,Tables,Tables Product 154,20114.23,14,0.0,-2522.05,2016,5,May,2,Monday,2,18522.31,-1647.4350000000002,-12.538635582868448,2016,5,May,2,Monday,False,>$5K,Loss,No Discount
CA-19375,2014-01-19,2014-01-24,Same Day,Customer_392,Home Office,United States,City_477,Montana,18779,West,PROD-9360,Technology,Phones,Phones Product 42,6135.94,5,0.0,133.41,2014,1,January,1,Sunday,5,6135.94,133.41,2.1742389919067007,2014,1,January,1,Sunday,True,>$5K,Profitable,No Discount
CA-19376,2014-04-10,2014-04-13,Standard Class,Customer_67,Consumer,United States,City_184,Virginia,57052,East,PROD-8475,Office Supplies,Fasteners,Fasteners Product 85,985.2,9,0.0,365.53,2014,4,April,2,Thursday,3,985.2,365.53,37.102111246447414,2014,4,April,2,Thursday,False,$500-1K,Profitable,No Discount
CA-19377,2017-06-07,2017-06-09,Standard Class,Customer_733,Consumer,United States,City_350,Tennessee,94211,South,PROD-7594,Office Supplies,Labels,Labels Product 138,714.92,10,0.0,-24.89,2017,6,June,2,Wednesday,2,714.92,-24.89,-3.481508420522576,2017,6,June,2,Wednesday,False,$500-1K,Loss,No Discount
CA-19378,2015-01-07,2015-01-14,Standard Class,Customer_17,Corporate,United States,City_300,Oregon,66213,West,PROD-2988,Furniture,Chairs,Chairs Product 56,5182.74,4,0.15,-1321.3,2015,1,January,1,Wednesday,7,5182.74,-1321.3,-25.49423663930662,2015,1,January,1,Wednesday,False,>$5K,Loss,Medium
CA-19379,2014-03-05,2014-03-07,Standard Class,Customer_207,Home Office,United States,City_432,North Carolina,66311,South,PROD-4351,Office Supplies,Art,Art Product 22,3771.22,13,0.1,594.28,2014,3,March,1,Wednesday,2,3771.22,594.28,15.758295723930187,2014,3,March,1,Wednesday,False,$1K-5K,Profitable,Low
CA-19380,2016-10-30,2016-11-06,Standard Class,Customer_206,Consumer,United States,City_9,Louisiana,93218,South,PROD-9529,Furniture,Bookcases,Bookcases Product 162,2664.68,4,0.0,-13.79,2016,10,October,4,Sunday,7,2664.68,-13.79,-0.5175105453562905,2016,10,October,4,Sunday,True,$1K-5K,Loss,No Discount
CA-19381,2017-07-04,2017-07-07,Second Class,Customer_546,Consumer,United States,City_309,Massachusetts,16593,East,PROD-3669,Office Supplies,Fasteners,Fasteners Product 158,4670.67,14,0.1,66.4,2017,7,July,3,Tuesday,3,4670.67,66.4,1.4216375809038106,2017,7,July,3,Tuesday,False,$1K-5K,Profitable,Low
CA-19382,2017-11-02,2017-11-05,Standard Class,Customer_129,Corporate,United States,City_180,Arizona,97824,West,PROD-8986,Office Supplies,Appliances,Appliances Product 72,2811.27,9,0.0,334.68,2017,11,November,4,Thursday,3,2811.27,334.68,11.904939760321847,2017,11,November,4,Thursday,False,$1K-5K,Profitable,No Discount
CA-19383,2016-07-15,2016-07-22,Standard Class,Customer_176,Corporate,United States,City_398,Mississippi,22732,South,PROD-7306,Technology,Machines,Machines Product 142,2407.67,1,0.1,478.41,2016,7,July,3,Friday,7,2407.67,478.41,19.870247999102865,2016,7,July,3,Friday,False,$1K-5K,Profitable,Low
CA-19384,2014-01-02,2014-01-03,First Class,Customer_74,Consumer,United States,City_343,Michigan,79840,Central,PROD-7813,Furniture,Tables,Tables Product 174,6581.97,7,0.2,700.63,2014,1,January,1,Thursday,1,6581.97,700.63,10.644685405737189,2014,1,January,1,Thursday,False,>$5K,Profitable,Medium
CA-19385,2016-09-02,2016-09-06,Standard Class,Customer_498,Consumer,United States,City_240,Florida,31850,South,PROD-2620,Furniture,Chairs,Chairs Product 11,3837.63,7,0.0,349.6,2016,9,September,3,Friday,4,3837.63,349.6,9.109789114635856,2016,9,September,3,Friday,False,$1K-5K,Profitable,No Discount
CA-19386,2014-04-25,2014-04-29,Standard Class,Customer_716,Consumer,United States,City_303,Ohio,98778,East,PROD-7609,Technology,Copiers,Copiers Product 121,18075.72,10,0.15,-3384.83,2014,4,April,2,Friday,4,18075.72,-1647.4350000000002,-18.725837753627516,2014,4,April,2,Friday,False,>$5K,Loss,Medium
CA-19387,2014-04-23,2014-04-28,Standard Class,Customer_446,Consumer,United States,City_198,North Carolina,42230,East,PROD-1753,Furniture,Chairs,Chairs Product 127,18399.22,13,0.15,-3000.64,2014,4,April,2,Wednesday,5,18399.22,-1647.4350000000002,-16.308517426282197,2014,4,April,2,Wednesday,False,>$5K,Loss,Medium
CA-19388,2015-02-09,2015-02-16,Standard Class,Customer_343,Consumer,United States,City_145,Texas,29145,Central,PROD-7669,Furniture,Bookcases,Bookcases Product 15,2690.98,5,0.15,853.45,2015,2,February,1,Monday,7,2690.98,853.45,31.715211558614335,2015,2,February,1,Monday,False,$1K-5K,Profitable,Medium
CA-19389,2015-05-23,2015-05-25,Standard Class,Customer_701,Consumer,United States,City_270,Nebraska,49334,Central,PROD-2756,Office Supplies,Appliances,Appliances Product 137,185.9,10,0.0,64.68,2015,5,May,2,Saturday,2,185.9,64.68,34.79289940828403,2015,5,May,2,Saturday,True,$100-500,Profitable,No Discount
CA-19390,2017-07-20,2017-07-22,Standard Class,Customer_502,Corporate,United States,City_321,Virginia,37623,East,PROD-5933,Furniture,Bookcases,Bookcases Product 132,5463.1,8,0.0,141.6,2017,7,July,3,Thursday,2,5463.1,141.6,2.5919349819699433,2017,7,July,3,Thursday,False,>$5K,Profitable,No Discount
CA-19391,2015-06-12,2015-06-17,Second Class,Customer_242,Corporate,United States,City_359,Georgia,33347,South,PROD-9075,Furniture,Bookcases,Bookcases Product 20,1147.46,14,0.0,115.26,2015,6,June,2,Friday,5,1147.46,115.26,10.044794589789623,2015,6,June,2,Friday,False,$1K-5K,Profitable,No Discount
CA-19392,2017-12-18,2017-12-21,Standard Class,Customer_329,Consumer,United States,City_233,Nevada,98498,West,PROD-8139,Furniture,Chairs,Chairs Product 112,1132.65,11,0.0,19.68,2017,12,December,4,Monday,3,1132.65,19.68,1.7375182095086743,2017,12,December,4,Monday,False,$1K-5K,Profitable,No Discount
CA-19393,2015-11-10,2015-11-16,Second Class,Customer_288,Home Office,United States,City_156,Iowa,55322,Central,PROD-3013,Furniture,Bookcases,Bookcases Product 28,2012.17,6,0.3,549.9,2015,11,November,4,Tuesday,6,2012.17,549.9,27.32870483110274,2015,11,November,4,Tuesday,False,$1K-5K,Profitable,High
CA-19394,2016-11-16,2016-11-21,Standard Class,Customer_491,Consumer,United States,City_412,Arkansas,45821,South,PROD-6530,Office Supplies,Storage,Storage Product 10,2176.5,8,0.1,255.37,2016,11,November,4,Wednesday,5,2176.5,255.37,11.733057661382954,2016,11,November,4,Wednesday,False,$1K-5K,Profitable,Low
CA-19395,2015-01-17,2015-01-18,Standard Class,Customer_460,Home Office,United States,City_386,Iowa,97557,Central,PROD-1327,Furniture,Tables,Tables Product 120,4057.5,8,0.0,98.63,2015,1,January,1,Saturday,1,4057.5,98.63,2.4308071472581636,2015,1,January,1,Saturday,True,$1K-5K,Profitable,No Discount
CA-19396,2017-10-22,2017-10-27,Standard Class,Customer_572,Consumer,United States,City_11,Nebraska,58062,Central,PROD-7267,Furniture,Bookcases,Bookcases Product 15,8566.24,11,0.0,765.25,2017,10,October,4,Sunday,5,8566.24,765.25,8.933324305646352,2017,10,October,4,Sunday,True,>$5K,Profitable,No Discount
CA-19397,2015-08-20,2015-08-25,Standard Class,Customer_183,Home Office,United States,City_85,Colorado,23952,West,PROD-2493,Technology,Copiers,Copiers Product 135,1266.17,3,0.15,359.66,2015,8,August,3,Thursday,5,1266.17,359.66,28.40534841293033,2015,8,August,3,Thursday,False,$1K-5K,Profitable,Medium
CA-19398,2016-04-17,2016-04-19,Standard Class,Customer_636,Consumer,United States,City_301,Wisconsin,54656,Central,PROD-7117,Furniture,Tables,Tables Product 49,2544.58,3,0.0,-711.14,2016,4,April,2,Sunday,2,2544.58,-711.14,-27.947244731940046,2016,4,April,2,Sunday,True,$1K-5K,Loss,No Discount
CA-19399,2016-02-26,2016-03-04,Second Class,Customer_769,Consumer,United States,City_31,Louisiana,16767,South,PROD-6866,Office Supplies,Appliances,Appliances Product 90,2074.32,9,0.0,-267.0,2016,2,February,1,Friday,7,2074.32,-267.0,-12.871688071271548,2016,2,February,1,Friday,False,$1K-5K,Loss,No Discount
CA-19400,2017-06-17,2017-06-24,Standard Class,Customer_531,Consumer,United States,City_297,Tennessee,20877,South,PROD-9237,Office Supplies,Paper,Paper Product 51,493.04,1,0.0,2.21,2017,6,June,2,Saturday,7,493.04,2.21,0.4482394937530423,2017,6,June,2,Saturday,True,$100-500,Profitable,No Discount
CA-19401,2015-02-26,2015-02-27,First Class,Customer_719,Consumer,United States,City_404,Maryland,98073,East,PROD-5255,Technology,Copiers,Copiers Product 135,6873.2,4,0.0,788.92,2015,2,February,1,Thursday,1,6873.2,788.92,11.478205202816737,2015,2,February,1,Thursday,False,>$5K,Profitable,No Discount
CA-19402,2015-10-11,2015-10-13,Standard Class,Customer_224,Corporate,United States,City_90,Tennessee,67078,South,PROD-3323,Technology,Machines,Machines Product 168,8461.04,4,0.15,726.52,2015,10,October,4,Sunday,2,8461.04,726.52,8.586651286366687,2015,10,October,4,Sunday,True,>$5K,Profitable,Medium
CA-19403,2014-09-29,2014-10-04,Standard Class,Customer_712,Consumer,United States,City_157,Louisiana,78952,South,PROD-5518,Office Supplies,Fasteners,Fasteners Product 134,1655.57,7,0.0,-101.98,2014,9,September,3,Monday,5,1655.57,-101.98,-6.159812028485658,2014,9,September,3,Monday,False,$1K-5K,Loss,No Discount
CA-19404,2017-01-16,2017-01-18,Same Day,Customer_797,Corporate,United States,City_38,New Jersey,24099,East,PROD-1751,Technology,Copiers,Copiers Product 15,1210.11,5,0.15,277.16,2017,1,January,1,Monday,2,1210.11,277.16,22.903702969151567,2017,1,January,1,Monday,False,$1K-5K,Profitable,Medium
CA-19405,2016-08-07,2016-08-12,Standard Class,Customer_563,Consumer,United States,City_386,Illinois,53583,Central,PROD-7272,Office Supplies,Binders,Binders Product 17,5678.43,13,0.0,-685.34,2016,8,August,3,Sunday,5,5678.43,-685.34,-12.069181094070016,2016,8,August,3,Sunday,True,>$5K,Loss,No Discount
CA-19406,2017-05-20,2017-05-23,Standard Class,Customer_215,Consumer,United States,City_387,Tennessee,16806,South,PROD-2294,Furniture,Furnishings,Furnishings Product 173,5590.58,14,0.0,1297.12,2017,5,May,2,Saturday,3,5590.58,1297.12,23.201886029714267,2017,5,May,2,Saturday,True,>$5K,Profitable,No Discount
CA-19407,2014-07-31,2014-08-02,Standard Class,Customer_272,Home Office,United States,City_43,Massachusetts,94075,East,PROD-9993,Office Supplies,Binders,Binders Product 44,1514.79,11,0.0,-292.82,2014,7,July,3,Thursday,2,1514.79,-292.82,-19.33073231272982,2014,7,July,3,Thursday,False,$1K-5K,Loss,No Discount
CA-19408,2017-06-13,2017-06-16,Standard Class,Customer_527,Corporate,United States,City_355,California,30919,West,PROD-5807,Furniture,Bookcases,Bookcases Product 115,432.43,5,0.0,154.83,2017,6,June,2,Tuesday,3,432.43,154.83,35.804638901093824,2017,6,June,2,Tuesday,False,$100-500,Profitable,No Discount
CA-19409,2016-10-13,2016-10-18,Standard Class,Customer_143,Consumer,United States,City_121,Maryland,12320,East,PROD-3679,Technology,Accessories,Accessories Product 75,8278.97,14,0.0,2341.83,2016,10,October,4,Thursday,5,8278.97,2039.525,28.2864897444972,2016,10,October,4,Thursday,False,>$5K,Profitable,No Discount
CA-19410,2017-10-23,2017-10-25,Second Class,Customer_333,Corporate,United States,City_165,Maryland,47757,East,PROD-7993,Furniture,Furnishings,Furnishings Product 6,7220.54,12,0.0,-371.08,2017,10,October,4,Monday,2,7220.54,-371.08,-5.139227813986212,2017,10,October,4,Monday,False,>$5K,Loss,No Discount
CA-19411,2017-06-29,2017-07-04,Standard Class,Customer_295,Consumer,United States,City_450,Kentucky,32345,South,PROD-5359,Furniture,Furnishings,Furnishings Product 49,7603.39,8,0.0,94.43,2017,6,June,2,Thursday,5,7603.39,94.43,1.2419460267065086,2017,6,June,2,Thursday,False,>$5K,Profitable,No Discount
CA-19412,2014-12-17,2014-12-19,Standard Class,Customer_523,Home Office,United States,City_476,Colorado,78375,West,PROD-9536,Technology,Phones,Phones Product 61,1658.35,6,0.0,-457.05,2014,12,December,4,Wednesday,2,1658.35,-457.05,-27.5605270298791,2014,12,December,4,Wednesday,False,$1K-5K,Loss,No Discount
CA-19413,2017-12-17,2017-12-21,Second Class,Customer_526,Corporate,United States,City_343,Utah,70802,West,PROD-2120,Office Supplies,Binders,Binders Product 25,124.97,12,0.3,-22.53,2017,12,December,4,Sunday,4,124.97,-22.53,-18.028326798431625,2017,12,December,4,Sunday,True,$100-500,Loss,High
CA-19414,2015-08-24,2015-08-26,Standard Class,Customer_405,Home Office,United States,City_285,Massachusetts,53928,East,PROD-9654,Office Supplies,Storage,Storage Product 30,492.89,12,0.0,-63.36,2015,8,August,3,Monday,2,492.89,-63.36,-12.854795187567206,2015,8,August,3,Monday,False,$100-500,Loss,No Discount
CA-19415,2014-09-15,2014-09-19,Standard Class,Customer_424,Corporate,United States,City_118,Utah,98286,West,PROD-8678,Office Supplies,Paper,Paper Product 61,372.75,10,0.0,87.25,2014,9,September,3,Monday,4,372.75,87.25,23.407109322602278,2014,9,September,3,Monday,False,$100-500,Profitable,No Discount
CA-19416,2015-10-16,2015-10-20,Standard Class,Customer_444,Consumer,United States,City_167,Michigan,58212,Central,PROD-7451,Office Supplies,Art,Art Product 187,69.01,1,0.0,-11.96,2015,10,October,4,Friday,4,69.01,-11.96,-17.330821620055065,2015,10,October,4,Friday,False,<$100,Loss,No Discount
CA-19417,2016-09-04,2016-09-08,Second Class,Customer_579,Consumer,United States,City_450,North Carolina,37187,East,PROD-5874,Office Supplies,Paper,Paper Product 34,1460.25,8,0.1,520.58,2016,9,September,3,Sunday,4,1460.25,520.58,35.65005992124636,2016,9,September,3,Sunday,True,$1K-5K,Profitable,Low
CA-19418,2016-03-20,2016-03-27,Standard Class,Customer_102,Consumer,United States,City_228,Oregon,48358,West,PROD-5868,Technology,Accessories,Accessories Product 163,18625.86,10,0.0,-4358.98,2016,3,March,1,Sunday,7,18522.31,-1647.4350000000002,-23.402838848783354,2016,3,March,1,Sunday,True,>$5K,Loss,No Discount
CA-19419,2015-11-01,2015-11-02,Standard Class,Customer_265,Corporate,United States,City_32,Iowa,74050,Central,PROD-1162,Office Supplies,Binders,Binders Product 47,1236.68,3,0.0,232.72,2015,11,November,4,Sunday,1,1236.68,232.72,18.818125950124525,2015,11,November,4,Sunday,True,$1K-5K,Profitable,No Discount
CA-19420,2014-12-19,2014-12-22,Second Class,Customer_107,Consumer,United States,City_7,North Carolina,90840,South,PROD-5350,Technology,Copiers,Copiers Product 12,3983.69,14,0.0,-68.81,2014,12,December,4,Friday,3,3983.69,-68.81,-1.727293037359835,2014,12,December,4,Friday,False,$1K-5K,Loss,No Discount
